Name,categories,Country,2016,2017,2018,2019,2020
Iceland,Grants revenue,IS,0.1195,0.1061,0.116,0.1242,0.1077
Iceland,Grants revenue from foreign govts,IS,0.0,0.0,0.0,0.0,0.0
Iceland,Grants revenue from int orgs,IS,0.1195,0.1061,0.116,0.1242,0.1077
Iceland,Grants revenue from other gen govt,IS,0.0,0.0,0.0,0.0,0.0
Iceland,Other revenue,IS,8.669,8.2125,8.2812,6.9128,5.7303
Iceland,Revenue,IS,59.0742,45.4488,44.9047,41.9105,41.8828
Iceland,Social contributions,IS,3.3984,3.3933,3.4587,3.1993,3.0049
Iceland,Tax revenue,IS,46.8873,33.7369,33.0489,31.6741,33.0398
Iceland,Taxes on goods & services,IS,11.6719,12.477,12.1608,11.3245,11.3375
Iceland,"Taxes on income, profits, & capital gains",IS,17.0993,18.3196,18.0179,17.41,18.3937
Iceland,Taxes on int trade & transactions,IS,0.2025,0.1481,0.145,0.1126,0.0876
Iceland,Taxes on payroll & workforce,IS,0.2936,0.3008,0.3008,0.2996,0.314
Iceland,Taxes on property,IS,17.0259,1.8689,1.8251,1.9167,2.255
Indonesia,Customs & other import duties,ID,0.2546,0.2537,0.2618,0.2327,0.2065
Indonesia,Grants revenue,ID,0.0258,0.0308,0.0155,0.0171,0.2427
Indonesia,Grants revenue from foreign govts,ID,0.0258,0.0307,0.0155,0.0113,0.011
Indonesia,Grants revenue from int orgs,ID,0.0,0.0,0.0,0.0,0.0
Indonesia,Grants revenue from other gen govt,ID,-0.0,0.0,0.0,0.0058,0.2318
Indonesia,Other revenue,ID,2.8243,3.0822,3.2001,3.1815,2.9427
Indonesia,Revenue,ID,14.4528,14.3154,14.774,14.2697,12.7973
Indonesia,Social contributions,ID,0.0,0.0,0.0,0.0,0.0
Indonesia,Tax revenue,ID,11.6027,11.2025,11.5584,11.0711,9.6118
Indonesia,Taxes on goods & services,ID,5.5283,5.6997,5.805,5.5622,5.0495
Indonesia,"Taxes on income, profits, & capital gains",ID,5.3719,4.7594,5.0542,4.8777,3.8488
Indonesia,Taxes on int trade & transactions,ID,0.2788,0.2843,0.3074,0.255,0.2342
Indonesia,Taxes on payroll & workforce,ID,0.0,0.0,0.0,0.0,0.0
Indonesia,Taxes on property,ID,0.3847,0.4215,0.3549,0.3404,0.4463
Ireland,Customs & other import duties,IE,0.0,0.0,0.0,0.0,0.0
Ireland,Grants revenue,IE,,,,,
Ireland,Grants revenue from foreign govts,IE,,,,,
Ireland,Grants revenue from int orgs,IE,,,,,
Ireland,Grants revenue from other gen govt,IE,0.0,0.0,0.0,0.0,0.0
Ireland,Other revenue,IE,,,,,
Ireland,Revenue,IE,27.2933,25.9072,25.4794,24.7132,22.425
Ireland,Social contributions,IE,4.7908,4.6108,4.4856,4.4413,4.0147
Ireland,Tax revenue,IE,19.5564,18.7637,18.571,18.141,16.7054
Ireland,Taxes on goods & services,IE,8.216,7.8471,7.4087,7.2053,6.0351
Ireland,"Taxes on income, profits, & capital gains",IE,10.3287,9.9692,10.2107,9.9983,9.8162
Ireland,Taxes on int trade & transactions,IE,0.0,0.0,0.0,0.0,0.0
Ireland,Taxes on payroll & workforce,IE,0.1444,0.1452,0.1734,0.217,0.1922
Ireland,Taxes on property,IE,0.8252,0.7761,0.7474,0.691,0.4612
Israel,Customs & other import duties,IL,0.2684,0.2354,0.2076,0.2126,0.2052
Israel,Grants revenue,IL,1.0982,0.8036,0.7922,0.7235,0.6921
Israel,Grants revenue from foreign govts,IL,1.0982,0.8036,0.7922,0.7235,0.6921
Israel,Grants revenue from int orgs,IL,0.0,0.0,0.0,0.0,0.0
Israel,Grants revenue from other gen govt,IL,0.0,0.0,0.0,0.0,0.0
Israel,Other revenue,IL,3.5948,3.6747,3.6015,3.5296,3.3889
Israel,Revenue,IL,36.4845,37.4725,35.811,35.019,34.5269
Israel,Social contributions,IL,5.9217,5.9499,5.9467,5.8862,5.8411
Israel,Tax revenue,IL,25.8699,27.0444,25.4705,24.8797,24.6048
Israel,Taxes on goods & services,IL,12.2992,11.7938,11.725,11.3988,11.1913
Israel,"Taxes on income, profits, & capital gains",IL,10.1683,11.8554,10.4096,10.2176,10.2668
Israel,Taxes on int trade & transactions,IL,0.2684,0.2354,0.2076,0.2126,0.2052
Israel,Taxes on payroll & workforce,IL,1.1484,1.1883,1.1798,1.1398,1.1553
Israel,Taxes on property,IL,1.9855,1.9715,1.9486,1.9109,1.7862
Italy,Customs & other import duties,IT,0.0,0.0,0.0,0.0,0.0
Italy,Grants revenue,IT,0.0751,0.2609,0.1404,0.1567,0.1898
Italy,Grants revenue from foreign govts,IT,0.0104,0.0963,0.0253,0.0288,0.0325
Italy,Grants revenue from int orgs,IT,0.0647,0.1645,0.115,0.1279,0.1574
Italy,Grants revenue from other gen govt,IT,0.0,0.0,0.0,0.0,0.0
Italy,Other revenue,IT,3.7789,3.6569,3.7582,3.9409,3.8984
Italy,Revenue,IT,46.0839,45.7644,45.6184,46.4902,46.9633
Italy,Social contributions,IT,13.0103,12.9889,13.2342,13.525,13.8436
Italy,Tax revenue,IT,29.2196,28.8578,28.4856,28.8676,29.0315
Italy,Taxes on goods & services,IT,11.8766,11.9505,12.0212,12.0864,11.3524
Italy,"Taxes on income, profits, & capital gains",IT,13.9893,13.8585,13.4712,13.8908,14.6917
Italy,Taxes on int trade & transactions,IT,0.0,0.0,0.0,0.0,0.0
Italy,Taxes on payroll & workforce,IT,0.0,0.0,0.0,0.0,0.0
Italy,Taxes on property,IT,1.7265,1.5061,1.4367,1.4056,1.4605
Japan,Customs & other import duties,JP,0.1725,0.1852,0.1926,0.1681,0.1521
Japan,Grants revenue,JP,0.0012,0.0042,0.0003,0.0002,0.0001
Japan,Grants revenue from foreign govts,JP,0.0008,0.0042,0.0001,0.0001,0.0
Japan,Grants revenue from int orgs,JP,0.0004,0.0,0.0002,0.0001,0.0001
Japan,Grants revenue from other gen govt,JP,0.0,0.0,0.0,0.0,0.0
Japan,Other revenue,JP,3.7648,3.3864,3.2979,3.1761,3.1023
Japan,Revenue,JP,34.7306,34.9455,35.5043,35.254,36.7476
Japan,Social contributions,JP,12.7024,12.8377,13.1262,13.2887,13.6933
Japan,Tax revenue,JP,18.2622,18.7171,19.0799,18.7891,19.9519
Japan,Taxes on goods & services,JP,6.5054,6.4302,6.4446,6.4755,7.1914
Japan,"Taxes on income, profits, & capital gains",JP,9.1643,9.6645,9.9937,9.6738,10.0237
Japan,Taxes on int trade & transactions,JP,0.1725,0.1852,0.1931,0.1713,0.1522
Japan,Taxes on payroll & workforce,JP,0.0,0.0,0.0,0.0,0.0
Japan,Taxes on property,JP,2.2517,2.2698,2.2802,2.2999,2.4111
Kazakhstan,Customs & other import duties,KZ,0.5633,0.546,0.5338,0.5339,0.4864
Kazakhstan,Grants revenue,KZ,0.0036,-0.0894,-0.0353,0.0027,-0.4486
Kazakhstan,Grants revenue from foreign govts,KZ,0.0,0.0,0.0013,0.0027,0.0002
Kazakhstan,Grants revenue from int orgs,KZ,0.0036,0.0008,0.0,0.0,0.0
Kazakhstan,Grants revenue from other gen govt,KZ,0.0,-0.0902,-0.0365,0.0,-0.4489
Kazakhstan,Other revenue,KZ,3.4966,5.6478,3.9141,3.4753,4.2502
Kazakhstan,Revenue,KZ,17.6238,19.901,19.5598,19.0806,17.3399
Kazakhstan,Social contributions,KZ,1.6918,0.5152,0.5387,0.5313,1.1654
Kazakhstan,Tax revenue,KZ,12.4318,13.8273,15.1422,15.0713,12.3729
Kazakhstan,Taxes on goods & services,KZ,4.1354,3.854,4.1995,4.7595,4.5195
Kazakhstan,"Taxes on income, profits, & capital gains",KZ,5.5575,5.7539,6.4261,6.0465,4.9497
Kazakhstan,Taxes on int trade & transactions,KZ,2.2854,2.6698,3.1032,2.8862,1.5536
Kazakhstan,Taxes on payroll & workforce,KZ,0.0,1.0604,0.9229,0.9139,0.9087
Kazakhstan,Taxes on property,KZ,0.4526,0.4705,0.4828,0.4638,0.4381
Kenya,Customs & other import duties,KE,,1.1015,1.0562,1.1057,0.9314
Kenya,Grants revenue,KE,0.4214,0.0,0.3104,0.0049,0.1883
Kenya,Grants revenue from foreign govts,KE,0.0,0.0,0.0,0.0,0.0
Kenya,Grants revenue from int orgs,KE,0.4214,0.0,0.3104,0.0049,0.1883
Kenya,Grants revenue from other gen govt,KE,0.0,0.0,0.0,0.0,0.0
Kenya,Other revenue,KE,4.1926,6.1183,4.1702,4.3334,2.7895
Kenya,Revenue,KE,21.5367,22.3665,20.2962,20.4914,17.6414
Kenya,Social contributions,KE,0.5917,0.4927,0.6225,0.1597,0.0053
Kenya,Tax revenue,KE,16.331,15.7555,15.1931,15.9934,14.6584
Kenya,Taxes on goods & services,KE,,6.5837,6.2256,7.2539,6.4023
Kenya,"Taxes on income, profits, & capital gains",KE,,7.6841,7.4992,7.1668,6.8188
Kenya,Taxes on int trade & transactions,KE,,1.3825,1.332,1.5727,1.4373
Kenya,Taxes on payroll & workforce,KE,,0.0,0.0,0.0,0.0
Kenya,Taxes on property,KE,,0.0,0.0,0.0,0.0
Kiribati,Customs & other import duties,KI,1.3506,2.0046,0.4111,1.8405,1.7989
Kiribati,Grants revenue,KI,6.0574,2.5597,16.3189,7.0747,18.0834
Kiribati,Grants revenue from foreign govts,KI,5.0436,0.5966,6.0836,2.697,15.6969
Kiribati,Grants revenue from int orgs,KI,1.0138,1.9631,10.2353,4.3777,2.3866
Kiribati,Grants revenue from other gen govt,KI,0.0,0.0,0.0,0.0,0.0
Kiribati,Other revenue,KI,68.3953,78.223,91.1817,89.3174,75.4723
Kiribati,Revenue,KI,99.9231,103.3717,128.7855,121.2528,117.8442
Kiribati,Social contributions,KI,0.0,0.0,0.0,0.0,0.0
Kiribati,Tax revenue,KI,25.4704,22.589,21.2849,24.8607,24.2884
Kiribati,Taxes on goods & services,KI,16.6528,13.1175,13.129,15.3985,14.8365
Kiribati,"Taxes on income, profits, & capital gains",KI,7.4671,7.4668,7.7447,7.6217,7.653
Kiribati,Taxes on int trade & transactions,KI,1.3506,2.0046,0.4111,1.8405,1.7989
Kiribati,Taxes on payroll & workforce,KI,0.0,0.0,0.0,0.0,0.0
Kiribati,Taxes on property,KI,0.0,0.0,0.0,0.0,0.0
Kosovo,Customs & other import duties,XK,2.1503,1.9871,1.8865,1.8914,1.5376
Kosovo,Grants revenue,XK,0.1986,0.1369,0.2316,0.349,0.6357
Kosovo,Grants revenue from foreign govts,XK,0.1446,0.1307,0.1247,0.276,0.6348
Kosovo,Grants revenue from int orgs,XK,0.0538,0.0061,0.0027,0.0021,0.0009
Kosovo,Grants revenue from other gen govt,XK,0.0,0.0,0.1043,0.071,0.0
Kosovo,Other revenue,XK,1.8204,1.8361,1.9035,2.0474,1.5447
Kosovo,Revenue,XK,26.8683,26.7827,26.7907,27.0266,25.5679
Kosovo,Social contributions,XK,0.0,0.0,0.0,0.0,0.0
Kosovo,Tax revenue,XK,24.8494,24.8097,24.6556,24.6301,23.3875
Kosovo,Taxes on goods & services,XK,18.9033,19.1837,18.7006,18.7262,17.9353
Kosovo,"Taxes on income, profits, & capital gains",XK,3.3795,3.2866,3.705,3.6255,3.5789
Kosovo,Taxes on int trade & transactions,XK,2.1503,1.9871,1.8865,1.8914,1.5376
Kosovo,Taxes on payroll & workforce,XK,0.0,0.0,0.0,0.0,0.0
Kosovo,Taxes on property,XK,0.4162,0.3526,0.3627,0.3866,0.3353
Kyrgyzstan,Customs & other import duties,KG,2.7994,3.0027,3.1025,3.6187,
Kyrgyzstan,Grants revenue,KG,2.0736,2.5386,1.6616,2.2877,
Kyrgyzstan,Grants revenue from foreign govts,KG,0.5515,0.9461,0.2021,0.9034,
Kyrgyzstan,Grants revenue from int orgs,KG,1.5221,1.5924,1.4595,1.3843,
Kyrgyzstan,Grants revenue from other gen govt,KG,0.0,0.0,0.0,0.0,
Kyrgyzstan,Other revenue,KG,5.957,6.0183,5.1922,5.9816,
Kyrgyzstan,Revenue,KG,33.1328,33.2869,32.4696,34.0731,
Kyrgyzstan,Social contributions,KG,5.5925,5.4674,5.3839,5.4929,
Kyrgyzstan,Tax revenue,KG,19.5097,19.2627,20.2319,20.3109,
Kyrgyzstan,Taxes on goods & services,KG,11.4146,11.0601,11.8313,11.0285,
Kyrgyzstan,"Taxes on income, profits, & capital gains",KG,4.6717,4.5982,4.6895,5.0535,
Kyrgyzstan,Taxes on int trade & transactions,KG,2.8991,3.1091,3.2174,3.7231,
Kyrgyzstan,Taxes on payroll & workforce,KG,0.0,0.0,0.0,0.0,
Kyrgyzstan,Taxes on property,KG,0.5238,0.4949,0.4935,0.5,
Latvia,Customs & other import duties,LV,-0.0167,0.0125,0.0157,0.0084,-0.0015
Latvia,Grants revenue,LV,1.0156,1.4124,1.9824,2.0582,1.7938
Latvia,Grants revenue from foreign govts,LV,0.0425,0.0229,0.0472,0.1498,0.1279
Latvia,Grants revenue from int orgs,LV,0.9731,1.3895,1.9353,1.9084,1.6659
Latvia,Grants revenue from other gen govt,LV,0.0,0.0,0.0,0.0,0.0
Latvia,Other revenue,LV,5.315,4.859,4.9557,4.2021,4.6906
Latvia,Revenue,LV,37.1577,37.5243,38.1205,37.433,38.4623
Latvia,Social contributions,LV,8.4926,8.7388,9.4936,10.0596,10.5294
Latvia,Tax revenue,LV,22.3345,22.5141,21.6887,21.113,21.4485
Latvia,Taxes on goods & services,LV,13.4979,13.427,13.8192,13.6387,13.811
Latvia,"Taxes on income, profits, & capital gains",LV,7.9314,8.1762,7.0314,6.6595,6.8205
Latvia,Taxes on int trade & transactions,LV,-0.0167,0.0125,0.0157,0.0084,-0.0015
Latvia,Taxes on payroll & workforce,LV,0.0119,0.0114,0.0107,0.0106,0.0107
Latvia,Taxes on property,LV,0.91,0.8871,0.8118,0.7958,0.8078
Lithuania,Customs & other import duties,LT,0.0,0.0,0.0,0.0,0.0
Lithuania,Grants revenue,LT,1.2058,1.026,1.3378,1.7194,1.649
Lithuania,Grants revenue from foreign govts,LT,0.0926,0.0331,0.0015,0.0037,0.0231
Lithuania,Grants revenue from int orgs,LT,1.1132,0.9929,1.3362,1.7157,1.6259
Lithuania,Grants revenue from other gen govt,LT,0.0,0.0,0.0,0.0,0.0
Lithuania,Other revenue,LT,3.1678,2.7231,2.746,2.7954,2.6861
Lithuania,Revenue,LT,34.1338,33.2883,34.2472,34.9334,35.7351
Lithuania,Social contributions,LT,12.4559,12.5395,13.0214,10.0442,10.8271
Lithuania,Tax revenue,LT,17.3043,16.9997,17.142,20.3744,20.573
Lithuania,Taxes on goods & services,LT,11.3266,11.3282,11.2492,11.2772,11.4801
Lithuania,"Taxes on income, profits, & capital gains",LT,5.5929,5.3533,5.5798,8.7863,8.7807
Lithuania,Taxes on int trade & transactions,LT,0.0,0.0,0.0,0.0,0.0
Lithuania,Taxes on payroll & workforce,LT,0.0432,0.0,0.0,0.0,0.0
Lithuania,Taxes on property,LT,0.3275,0.3051,0.301,0.2979,0.3007
Luxembourg,Customs & other import duties,LU,0.0,0.0,0.0,0.0,0.0
Luxembourg,Grants revenue,LU,,,,,
Luxembourg,Grants revenue from foreign govts,LU,,,,,
Luxembourg,Grants revenue from int orgs,LU,,,,,
Luxembourg,Grants revenue from other gen govt,LU,0.0,0.0,0.0,0.0,0.0
Luxembourg,Other revenue,LU,,,,,
Luxembourg,Revenue,LU,42.3828,43.0449,44.7272,43.9916,43.0707
Luxembourg,Social contributions,LU,11.8098,12.1759,12.1543,12.1202,12.6353
Luxembourg,Tax revenue,LU,25.7787,26.6354,28.4656,27.9176,26.8919
Luxembourg,Taxes on goods & services,LU,10.9614,11.3484,11.3827,11.1353,10.7843
Luxembourg,"Taxes on income, profits, & capital gains",LU,13.5658,14.0066,15.6386,15.237,14.6074
Luxembourg,Taxes on int trade & transactions,LU,0.0,0.0,0.0,0.0,0.0
Luxembourg,Taxes on payroll & workforce,LU,0.0,0.0,0.0,0.0,0.0
Luxembourg,Taxes on property,LU,1.1524,1.1794,1.3508,1.4542,1.4091
Macao,Customs & other import duties,MO,0.0,0.0,0.0,0.0,0.0
Macao,Grants revenue,MO,0.0,0.0,0.0,0.0,0.0
Macao,Grants revenue from foreign govts,MO,0.0,0.0,0.0,0.0,0.0
Macao,Grants revenue from int orgs,MO,0.0,0.0,0.0,0.0,0.0
Macao,Grants revenue from other gen govt,MO,0.0,0.0,0.0,0.0,0.0
Macao,Other revenue,MO,2.4052,2.7853,1.8542,3.0047,5.9348
Macao,Revenue,MO,30.2247,31.8751,31.3186,32.8512,28.9154
Macao,Social contributions,MO,0.0531,0.0946,0.0874,0.1069,0.2467
Macao,Tax revenue,MO,27.7663,28.9951,29.377,29.7395,22.7338
Macao,Taxes on goods & services,MO,25.182,26.5913,27.2071,27.2141,17.4452
Macao,"Taxes on income, profits, & capital gains",MO,2.1388,1.9695,1.7549,2.1522,4.6255
Macao,Taxes on int trade & transactions,MO,0.0,0.0,0.0,0.0,0.0
Macao,Taxes on payroll & workforce,MO,0.0,0.0,0.0,0.0,0.0
Macao,Taxes on property,MO,0.2764,0.2605,0.2421,0.2378,0.4151
Malta,Customs & other import duties,MT,0.0,0.0,0.0,0.0,0.0
Malta,Grants revenue,MT,,,,,
Malta,Grants revenue from foreign govts,MT,,,,,
Malta,Grants revenue from int orgs,MT,0.4143,0.5424,0.9944,0.9216,1.106
Malta,Grants revenue from other gen govt,MT,0.0,0.0,0.0,0.0,0.0
Malta,Other revenue,MT,,,,,
Malta,Revenue,MT,37.0164,37.2134,37.1447,36.0022,35.8202
Malta,Social contributions,MT,6.05,5.8775,5.8921,5.6955,6.4425
Malta,Tax revenue,MT,25.1685,25.0058,24.9889,24.6737,23.8184
Malta,Taxes on goods & services,MT,12.4172,12.1727,12.5566,11.9302,11.1727
Malta,"Taxes on income, profits, & capital gains",MT,12.5997,12.6707,12.2723,12.5565,12.4725
Malta,Taxes on int trade & transactions,MT,0.0,0.0,0.0,0.0,0.0
Malta,Taxes on payroll & workforce,MT,0.0,0.0,0.0,0.0,0.0
Malta,Taxes on property,MT,0.1509,0.1615,0.1595,0.1859,0.1733
Mauritius,Customs & other import duties,MU,0.3098,0.2574,0.2793,0.2768,0.2831
Mauritius,Grants revenue,MU,0.0735,0.6386,0.5475,0.401,1.0207
Mauritius,Grants revenue from foreign govts,MU,0.028,0.4188,0.4672,0.3171,0.9636
Mauritius,Grants revenue from int orgs,MU,0.0513,0.2198,0.0804,0.0839,0.0572
Mauritius,Grants revenue from other gen govt,MU,-0.0058,0.0,0.0,-0.0,0.0
Mauritius,Other revenue,MU,3.0245,2.9619,2.7463,2.0412,2.5117
Mauritius,Revenue,MU,22.2262,23.1694,23.4919,23.5661,26.5739
Mauritius,Social contributions,MU,0.9322,0.9529,1.0062,1.1155,1.333
Mauritius,Tax revenue,MU,18.1961,18.616,19.1919,20.0084,21.7084
Mauritius,Taxes on goods & services,MU,12.8401,13.0231,13.5682,13.7252,14.4739
Mauritius,"Taxes on income, profits, & capital gains",MU,4.4106,4.7635,4.8459,5.4242,6.3247
Mauritius,Taxes on int trade & transactions,MU,0.3098,0.2574,0.2793,0.2768,0.2831
Mauritius,Taxes on payroll & workforce,MU,0.1362,0.1396,0.114,0.1559,0.1856
Mauritius,Taxes on property,MU,0.1057,0.0753,0.077,0.103,0.0852
"Moldova, Republic of",Customs & other import duties,MD,0.6113,0.5971,0.5842,0.5698,0.5981
"Moldova, Republic of",Grants revenue,MD,0.8535,0.564,0.2039,0.7628,0.3261
"Moldova, Republic of",Grants revenue from foreign govts,MD,0.117,0.0359,0.0478,0.0186,0.0042
"Moldova, Republic of",Grants revenue from int orgs,MD,0.7364,0.528,0.156,0.7442,0.3219
"Moldova, Republic of",Grants revenue from other gen govt,MD,0.0,0.0,0.0,0.0,0.0
"Moldova, Republic of",Other revenue,MD,1.2894,1.3308,1.4699,1.3748,1.5153
"Moldova, Republic of",Revenue,MD,28.5757,29.8397,30.5215,29.9617,31.4508
"Moldova, Republic of",Social contributions,MD,8.2559,8.672,9.0284,8.7596,9.6561
"Moldova, Republic of",Tax revenue,MD,18.1769,19.273,19.8193,19.0645,19.9534
"Moldova, Republic of",Taxes on goods & services,MD,12.9538,13.7609,13.7313,13.4892,14.1251
"Moldova, Republic of","Taxes on income, profits, & capital gains",MD,4.0693,4.3173,4.9147,4.4433,4.663
"Moldova, Republic of",Taxes on int trade & transactions,MD,0.9028,0.8895,0.8767,0.856,0.8729
"Moldova, Republic of",Taxes on payroll & workforce,MD,0.0,0.0,0.0,0.0,0.0
"Moldova, Republic of",Taxes on property,MD,0.2509,0.3053,0.2967,0.276,0.2924
Mongolia,Customs & other import duties,MN,1.3714,1.8379,2.1093,2.1195,1.9988
Mongolia,Grants revenue,MN,0.3224,0.2218,0.132,0.0893,0.28
Mongolia,Grants revenue from foreign govts,MN,0.3224,0.2218,0.132,0.0893,0.28
Mongolia,Grants revenue from int orgs,MN,0.0,0.0,0.0,0.0,0.0
Mongolia,Grants revenue from other gen govt,MN,0.0,0.0,-0.0,0.0,0.0001
Mongolia,Other revenue,MN,4.7226,6.3685,7.3085,9.013,10.4365
Mongolia,Revenue,MN,25.2218,29.3429,33.3672,35.7223,33.4344
Mongolia,Social contributions,MN,5.4924,5.5388,5.5869,6.0703,5.0629
Mongolia,Tax revenue,MN,14.6845,17.2138,20.3399,20.5497,17.655
Mongolia,Taxes on goods & services,MN,8.2658,8.5305,9.8473,9.7819,8.8688
Mongolia,"Taxes on income, profits, & capital gains",MN,4.3577,5.787,7.4523,7.8483,6.0398
Mongolia,Taxes on int trade & transactions,MN,1.372,2.0686,2.1114,2.1195,1.9991
Mongolia,Taxes on payroll & workforce,MN,0.0,0.0,0.0,0.0,0.0
Mongolia,Taxes on property,MN,0.4371,0.4704,0.4356,0.4141,0.4191
Myanmar,Customs & other import duties,MM,0.647,0.5925,0.2863,0.4417,
Myanmar,Grants revenue,MM,0.4862,0.7873,0.1178,0.3951,
Myanmar,Grants revenue from foreign govts,MM,0.0,0.0,0.0,0.0,
Myanmar,Grants revenue from int orgs,MM,0.4862,0.7873,0.1178,0.3951,
Myanmar,Grants revenue from other gen govt,MM,0.0,0.0,0.0,0.0,
Myanmar,Other revenue,MM,10.6429,11.0057,4.7377,9.2869,
Myanmar,Revenue,MM,19.0673,18.5967,7.9585,16.3879,
Myanmar,Social contributions,MM,0.0987,0.1005,0.0602,0.124,
Myanmar,Tax revenue,MM,7.8395,6.7032,3.0428,6.5819,
Myanmar,Taxes on goods & services,MM,4.4996,3.6318,1.8756,3.9556,
Myanmar,"Taxes on income, profits, & capital gains",MM,2.5676,2.3398,0.8347,2.0932,
Myanmar,Taxes on int trade & transactions,MM,0.647,0.5925,0.2863,0.4417,
Myanmar,Taxes on payroll & workforce,MM,0.0,0.0,0.0,0.0,
Myanmar,Taxes on property,MM,0.0494,0.0485,0.0145,0.0349,
Nauru,Customs & other import duties,NR,13.0566,11.3388,11.3576,10.7833,10.4628
Nauru,Grants revenue,NR,8.2867,8.2879,10.7172,12.7261,18.7758
Nauru,Grants revenue from foreign govts,NR,8.2867,7.9454,9.3749,8.9603,14.9987
Nauru,Grants revenue from int orgs,NR,0.0,0.3426,1.3423,0.0,0.0
Nauru,Grants revenue from other gen govt,NR,0.0,0.0,0.0,3.7658,3.7771
Nauru,Other revenue,NR,66.8537,69.6798,78.0079,99.9289,103.0642
Nauru,Revenue,NR,99.7427,100.4641,119.1915,148.7202,170.2183
Nauru,Social contributions,NR,0.0,0.0,0.0,0.0,0.0
Nauru,Tax revenue,NR,24.6023,22.4964,30.4664,36.0652,48.3784
Nauru,Taxes on goods & services,NR,2.3869,2.4963,2.0337,1.3043,1.5183
Nauru,"Taxes on income, profits, & capital gains",NR,9.1588,8.6613,17.0751,23.9776,36.3972
Nauru,Taxes on int trade & transactions,NR,13.0566,11.3388,11.3576,10.7833,10.4628
Nauru,Taxes on payroll & workforce,NR,0.0,0.0,0.0,0.0,0.0
Nauru,Taxes on property,NR,0.0,0.0,0.0,0.0,0.0
Nepal,Customs & other import duties,NP,,,,3.5504,3.0037
Nepal,Grants revenue,NP,,,,0.7666,0.7684
Nepal,Grants revenue from foreign govts,NP,,,,0.225,0.0006
Nepal,Grants revenue from int orgs,NP,,,,0.5416,0.7678
Nepal,Grants revenue from other gen govt,NP,,,,0.0,0.0
Nepal,Other revenue,NP,,,,3.4636,5.501
Nepal,Revenue,NP,,,,24.5615,25.3314
Nepal,Social contributions,NP,,,,0.0,0.0
Nepal,Tax revenue,NP,,,,20.3313,19.0621
Nepal,Taxes on goods & services,NP,,,,11.5188,9.2168
Nepal,"Taxes on income, profits, & capital gains",NP,,,,4.8797,5.4821
Nepal,Taxes on int trade & transactions,NP,,,,3.714,3.1622
Nepal,Taxes on payroll & workforce,NP,,,,0.1556,0.1662
Nepal,Taxes on property,NP,,,,0.0028,0.9896
Netherlands,Customs & other import duties,NL,0.0,0.0,0.0,0.0,0.0
Netherlands,Grants revenue,NL,0.1273,0.1253,0.1233,0.1298,0.1289
Netherlands,Grants revenue from foreign govts,NL,0.0512,0.0423,0.0432,0.0428,0.0404
Netherlands,Grants revenue from int orgs,NL,0.0761,0.083,0.0801,0.087,0.0885
Netherlands,Grants revenue from other gen govt,NL,0.0,0.0,0.0,0.0,0.0
Netherlands,Other revenue,NL,4.2123,4.0403,3.9079,3.5312,3.2232
Netherlands,Revenue,NL,42.8135,42.9227,42.8718,42.9579,43.0874
Netherlands,Social contributions,NL,15.1744,14.2973,14.4362,13.9166,14.0995
Netherlands,Tax revenue,NL,23.2995,24.4598,24.4044,25.3802,25.6358
Netherlands,Taxes on goods & services,NL,10.5885,10.6006,10.7438,11.0962,11.1183
Netherlands,"Taxes on income, profits, & capital gains",NL,10.446,11.6184,11.4691,12.1767,12.1396
Netherlands,Taxes on int trade & transactions,NL,0.0,0.0,0.0,0.0,0.0
Netherlands,Taxes on payroll & workforce,NL,0.0748,0.0771,0.0727,0.061,0.1994
Netherlands,Taxes on property,NL,1.1211,1.1108,1.1004,1.0523,1.1587
New Zealand,Customs & other import duties,NZ,0.9158,0.8902,0.9047,0.879,0.9259
New Zealand,Grants revenue,NZ,0.1068,0.0882,0.0955,0.0985,0.1026
New Zealand,Grants revenue from foreign govts,NZ,0.1068,0.0882,0.0955,0.0985,0.1026
New Zealand,Grants revenue from int orgs,NZ,0.0,0.0,0.0,0.0,0.0
New Zealand,Grants revenue from other gen govt,NZ,0.0,-0.0,0.0,0.0,0.0
New Zealand,Other revenue,NZ,5.5367,5.2948,5.1445,5.1443,4.9165
New Zealand,Revenue,NZ,36.3299,35.959,35.8084,36.523,35.6446
New Zealand,Social contributions,NZ,0.7685,0.7204,0.6582,0.6776,0.6721
New Zealand,Tax revenue,NZ,29.9179,29.8555,29.9102,30.6026,29.9535
New Zealand,Taxes on goods & services,NZ,9.8258,9.7055,9.7228,9.7641,9.7261
New Zealand,"Taxes on income, profits, & capital gains",NZ,17.1738,17.2979,17.3271,17.983,17.2352
New Zealand,Taxes on int trade & transactions,NZ,0.9363,0.9108,0.9265,0.9001,0.9646
New Zealand,Taxes on payroll & workforce,NZ,0.0,0.0,0.0,0.0,0.0
New Zealand,Taxes on property,NZ,1.9819,1.941,1.933,1.954,2.026
Norway,Customs & other import duties,NO,0.1017,0.0953,0.0879,0.0889,0.0969
Norway,Grants revenue,NO,,,,,
Norway,Grants revenue from foreign govts,NO,0.0127,0.0112,0.0222,0.0442,0.0485
Norway,Grants revenue from int orgs,NO,,,,,
Norway,Grants revenue from other gen govt,NO,0.0,0.0,0.0,0.0,0.0
Norway,Other revenue,NO,,,,,
Norway,Revenue,NO,54.7552,54.6362,55.8621,57.1777,54.4269
Norway,Social contributions,NO,10.8058,10.4588,10.2046,10.7289,11.3601
